Transaction Name,Transaction Name URL,Organization Industries,Lead Investors,Investor Names,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Type,Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Organization Name,Organization Name URL,Organization Location,Organization Description,Organization Website,Funding Stage,Number of Funding Rounds,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Funding Status,Number of Investors
Seed Round - Quantistry,https://www.crunchbase.com/funding_round/quantistry-seed--cc66f9f8,"Advanced Materials, Artificial Intelligence (AI), Chemical, Cloud Computing, Life Science, Machine Learning, Quantum Computing, Simulation, Software",Ananda Impact Ventures,"Ananda Impact Ventures, Chemovator, IBB Ventures",3000000,EUR,3277972,Seed,2024-03-12,,,,Quantistry,https://www.crunchbase.com/organization/quantistry,"Berlin, Berlin, Germany, Europe",Next Level of Chemical Simulations,https://www.quantistry.com,Seed,1,3000000,EUR,3277972,Yes,Seed,3
Seed Round - Dema.ai,https://www.crunchbase.com/funding_round/dema-ai-seed--7acf1a48,"Analytics, B2B, Cloud Infrastructure, E-Commerce, Predictive Analytics, SaaS, Software",J12,"Daphni, J12",7000000,EUR,7585938,Seed,2024-03-25,,,,Dema.ai,https://www.crunchbase.com/organization/dema-ai,"Stockholm, Stockholms Lan, Sweden, Europe",The next-gen e-commerce profit analytics platform transforms data into actionable and predictive insights.,https://dema.ai/,Seed,2,11000000,EUR,11730402,Yes,Seed,2
Seed Round - phelas,https://www.crunchbase.com/funding_round/phelas-seed--d71e6a17,Energy,E44 Ventures,"Axon Partners Group, BNV Partners, E44 Ventures, Hubraum",4100000,EUR,4450915,Seed,2024-03-05,,,,phelas,https://www.crunchbase.com/organization/phelas,"Munich, Bayern, Germany, Europe",phelas develops the solution for the energy transition to use solar and wind power.,https://phelas.com/,Seed,3,4700000,EUR,5153083,Yes,Seed,4
Seed Round - Fever,https://www.crunchbase.com/funding_round/fever-3343-seed--77500474,Renewable Energy,General Catalyst,"General Catalyst, La Famiglia, Norrsken VC",10000000,EUR,10772902,Seed,2024-02-15,,,,Fever,https://www.crunchbase.com/organization/fever-3343,"Stockholm, Stockholms Lan, Sweden, Europe",Forefront of Flexibility,https://www.fever.energy,Seed,2,12342902,USD,12342902,Yes,Seed,3
Pre Seed Round - FLOX,https://www.crunchbase.com/funding_round/flox-8185-pre-seed--004c6a9c,"Generative AI, Software, Transportation, Wildlife Conservation",Almi Invest,"Almi Invest, Argand Partners, E14 Invest",320000,USD,320000,Pre-Seed,2024-03-13,,,,FLOX,https://www.crunchbase.com/organization/flox-8185,"Stockholm, Stockholms Lan, Sweden, Europe",A wildlife intelligence AI company creating a world where humans and wildlife coexist.,https://floxrobotics.com,Seed,6,963635,USD,963635,Yes,Seed,3
Seed Round - encentive,https://www.crunchbase.com/funding_round/encentive-seed--5a0528bf,"Clean Energy, Energy, Energy Efficiency, Renewable Energy, Software",Summiteer,"Interface Capital, Mario Götze, Oma Ventures, Smart Infrastructure Ventures ('SIVentures'), Stefan Mueller, Summiteer, Vireo Ventures",2700000,EUR,2937177,Seed,2024-01-22,,,,encentive,https://www.crunchbase.com/organization/encentive,"Neumünster, Schleswig-Holstein, Germany, Europe",Flexibility-as-a-Service for Utilities and Grid Operators,https://encentive.de/,Seed,2,2700000,EUR,2937177,Yes,Seed,7
Pre Seed Round - ENAPI,https://www.crunchbase.com/funding_round/enapi-pre-seed--50e9a96b,"Charging Infrastructure, Customer Service, Electric Vehicle",Project A Ventures,"Hello World, Project A Ventures, Seedcamp",2500000,EUR,2715426,Pre-Seed,2024-03-19,,,,ENAPI,https://www.crunchbase.com/organization/enapi,"Berlin, Berlin, Germany, Europe",ENAPI enables affordable and seamless connectivity in the EV charging industry.,https://www.enapi.com/,Seed,1,2500000,EUR,2715426,Yes,Seed,3
Seed Round - BOX ID Systems,https://www.crunchbase.com/funding_round/box-id-systems-seed--1d80ed9c,"Automotive, Enterprise Software, Industrial, Information Technology, Internet of Things, Manufacturing, SaaS, Software, Supply Chain Management",KPN Ventures,"Bayern Kapital, BayStartUP, Georg Hofer, HTGF | High-Tech Gruenderfonds, Jackson Bond, KPN Ventures, Ulrich Mueller-Menrad, Wille Finance",3500000,EUR,3806032,Seed,2024-02-01,,,,BOX ID Systems,https://www.crunchbase.com/organization/box-id-systems,"Munich, Bayern, Germany, Europe",Supply Chain Visibility SaaS Platform specialized in Process Monitoring & Conformity Analytics,https://www.box-id.com/,Seed,2,3500000,EUR,3806032,Yes,Seed,8
Seed Round - Deep Care,https://www.crunchbase.com/funding_round/deep-care-seed--f78589fe,"Artificial Intelligence (AI), Intelligent Systems, Office Administration",,"S-Kap Unternehmensbeteiligungs, S-unternehmens Beteiligungsgesellschaft Ostalb, S-WagnisVC Unternehmens Beteiligungs, Volksbank Albstadt ChancenKapital",,,,Seed,2024-03-05,,,,Deep Care,https://www.crunchbase.com/organization/deep-care,"Ludwigsburg-eglosheim, Baden-Wurttemberg, Germany, Europe",Deep Care is a seat behavior assistant that offers sitting behavior for office workers.,https://deep-care.de/,Seed,2,,,,Yes,Seed,4
Pre Seed Round - PandasAI,https://www.crunchbase.com/funding_round/pandasai-pre-seed--9f624980,Software,Runa Capital,"Episode 1, Runa Capital, Vento",1100000,EUR,1163836,Pre-Seed,2023-09-29,,,,PandasAI,https://www.crunchbase.com/organization/pandasai,"Munich, Bayern, Germany, Europe",PandasAI is an open-source platform that provides AI agents for data analysis.,https://www.pandas-ai.com,Seed,1,1100000,EUR,1163836,Yes,Seed,3
Pre Seed Round - Future Run,https://www.crunchbase.com/funding_round/future-run-pre-seed--0fec8e03,"Gaming, PC Games",Supercell,Supercell,,,,Pre-Seed,2023-08-31,,,,Future Run,https://www.crunchbase.com/organization/future-run,"Tampere, Western Finland, Finland, Europe",Future Run is a game development studio.,https://www.ftr.run,Seed,2,,,,Yes,Seed,1
Seed Round - Mindfuel,https://www.crunchbase.com/funding_round/mindfuel-81d5-seed--d4c3ff61,"Data Management, Database, Software",Project A Ventures,Project A Ventures,3750000,EUR,4081069,Seed,2024-03-14,,,,Mindfuel,https://www.crunchbase.com/organization/mindfuel-81d5,"München, Bayern, Germany, Europe",Mindfuel is a data management company that helps people transform their data with a framework for efficient data product management.,https://mindfuel.ai,Seed,1,3750000,EUR,4081069,Yes,Seed,1
Seed Round - Sunhat,https://www.crunchbase.com/funding_round/sunhat-seed--55fbdd1e,"Business Information Systems, Consumer Software, Software",EnBW New Ventures,"Capnamic Ventures, EnBW New Ventures, WEPA Ventures, xdeck",3000000,EUR,3252149,Seed,2024-02-27,,,,Sunhat,https://www.crunchbase.com/organization/sunhat,"Cologne, Nordrhein-Westfalen, Germany, Europe",Sunhat is an automation tool that combines software engineering and sustainability expertise to help supply chain businesses.,https://www.getsunhat.com,Seed,2,5000000,EUR,5414311,Yes,Seed,4
Seed Round - deeploi,https://www.crunchbase.com/funding_round/deeploi-seed--ebb3d454,"Information Technology, IT Management, SaaS, Software",Atomico,"Atomico, Cherry Ventures",6000000,EUR,6528779,Seed,2024-01-24,,,,deeploi,https://www.crunchbase.com/organization/deeploi,"Berlin, Berlin, Germany, Europe","deeploi is building Europe's #1 IT Operating System, solving the daily IT struggle of employees at SMEs.",https://deeploi.io/,Seed,2,9000000,EUR,9712867,Yes,Seed,2
Seed Round - DISCO Pharmaceuticals,https://www.crunchbase.com/funding_round/disco-pharmaceuticals-seed--1cf7bad5,"Manufacturing, Pharmaceutical, Therapeutics",Sofinnova Partners,"AbbVie, M Ventures, Panakes Partners, Sofinnova Partners",20000000,EUR,21757127,Seed,2024-01-16,,,,DISCO Pharmaceuticals,https://www.crunchbase.com/organization/disco-pharmaceuticals,"Cologne, Nordrhein-Westfalen, Germany, Europe",DISCO Pharmaceuticals is a firm that specializes in large-scale surfaceome unlocking of cancer cells.,https://discopharma.de,Seed,1,20000000,EUR,21757127,Yes,Seed,4
Seed Round - SpexAI GmbH,https://www.crunchbase.com/funding_round/spexai-gmbh-seed--ac2149ac,"AgTech, Artificial Intelligence (AI), Cannabis, Computer Vision, Farming, Machine Learning, Predictive Analytics, Software","Alumni Ventures, Saxovent","Alumni Ventures, Saxovent, TGFS - Technologiegründerfonds Sachsen, VIGO Ventures",,,,Seed,2023-12-27,,,,SpexAI GmbH,https://www.crunchbase.com/organization/spexai-gmbh,"Dresden, Sachsen, Germany, Europe",Precision farming technology that delivers actionable insights driven by AI-powered spectral imaging data.,https://www.spexai.com/,Seed,2,,,,Yes,Seed,4
Seed Round - Januar,https://www.crunchbase.com/funding_round/januar-seed--2061a7e4,"Cryptocurrency, Financial Services, FinTech, Payments",,"CMT Digital, Michael Gronager, Skyfall Ventures, Third Prime",1500000,EUR,1623841,Seed,2024-02-22,,,,Januar,https://www.crunchbase.com/organization/januar,"Copenhagen, Hovedstaden, Denmark, Europe",Januar is a provider of infrastructure for cryptocurrency businesses.,https://www.januar.com,Seed,3,7500000,EUR,7947645,Yes,Seed,4
Seed Round - Hakio,https://www.crunchbase.com/funding_round/hakio-seed--b7ac0088,"Artificial Intelligence (AI), SaaS, Supply Chain Management","Dreamcraft Ventures, People Ventures","Blazar Capital, Dreamcraft Ventures, Founderment Ventures, People Ventures",4000000,EUR,4328138,Seed,2024-02-21,,,,Hakio,https://www.crunchbase.com/organization/hakio,"Aarhus, Midtjylland, Denmark, Europe",Hakio is a B2B SaaS solution with AI-driven demand forecasts in fashion for optimised inventory and less waste,https://hakio.com/,Seed,1,4000000,EUR,4328138,Yes,Seed,4
Pre Seed Round - Bavest,https://www.crunchbase.com/funding_round/bavest-pre-seed--d0bf68a7,"Artificial Intelligence (AI), Big Data, Developer APIs, Embedded Software, Financial Services, FinTech, Machine Learning, Stock Exchanges",,"Christian Trummer, Dieter Staib, Jens Rehwinkel, Nautix Ventures, rezooM Capital",1100000,EUR,1181532,Pre-Seed,2024-02-05,,,,Bavest,https://www.crunchbase.com/organization/bavest,"Frankfurt, Hessen, Germany, Europe","Bavest's infrastructure enables access to financial data, alternative data and analyzes portfolios with AI.",https://bavest.co,Seed,2,1400000,EUR,1497589,Yes,Seed,5
Pre Seed Round - eComID,https://www.crunchbase.com/funding_round/ecomid-pre-seed--32c2970c,"Artificial Intelligence (AI), E-Commerce, Fashion, Machine Learning, Retail Technology, Software, Sustainability",CapitalT,"Anaheta von Berenberg-Consbruch, CapitalT, H&M Group Ventures, Madeleine Persson",2750000,EUR,2984893,Pre-Seed,2024-03-04,,,,eComID,https://www.crunchbase.com/organization/ecomid,"Stockholm, Stockholms Lan, Sweden, Europe","eComID empowers global online retailers to reduce product returns, and shoppers to enjoy elevated shopping experiences.",https://ecomid.com/,Seed,2,2750000,EUR,2984893,Yes,Seed,4
Pre Seed Round - Komment,https://www.crunchbase.com/funding_round/komment-pre-seed--5786bdb2,"Artificial Intelligence (AI), Developer Tools, DevOps, Enterprise Software, SaaS",,"Alumni Ventures, Craft Ventures, Pukar C. Hamal, Target Global",1500000,USD,1500000,Pre-Seed,2023-09-01,,,,Komment,https://www.crunchbase.com/organization/komment,"Munich, Bayern, Germany, Europe",Komment documents enterprise code automatically so teams can shift their focus back to building and innovating.,https://www.komment.ai/,Seed,1,1500000,USD,1500000,Yes,Seed,4
Pre Seed Round - Safty,https://www.crunchbase.com/funding_round/safty-pre-seed--a49a68a8,"Information Technology, Software",Upfin,"Christian M M. Olufsen, Hans-Kristian Bjerregaard, Jacob Dahl, JØRN LARSEN, PETER RØRSGAARD, Upfin",11300000,DKK,1649081,Pre-Seed,2024-01-24,,,,Safty,https://www.crunchbase.com/organization/safty,"Aarhus, Midtjylland, Denmark, Europe",Safty A fully API-enabled platform that covers you from raw data to fully automated life events.,https://www.safty.io/,Seed,1,11300000,DKK,1649081,Yes,Seed,6
Pre Seed Round - Carbon Centrum,https://www.crunchbase.com/funding_round/carboncentrum-pre-seed--cc4f7613,"CleanTech, Environmental Consulting, Sustainability",EIT InnoEnergy,"Antler, EIT InnoEnergy, Logo Ventures, TechOne VC",,,,Pre-Seed,2024-01-11,5000000,EUR,5491223,Carbon Centrum,https://www.crunchbase.com/organization/carboncentrum,"Oslo, Oslo, Norway, Europe",Lower Carbon Emissions Where it is Made!,https://carboncentrum.com,Seed,3,,,,Yes,Seed,4
Seed Round - Daato,https://www.crunchbase.com/funding_round/daato-seed--4f43b726,"Information Technology, SaaS, Software",kopa ventures,"IBB Ventures, kopa ventures, Neosfer",5000000,EUR,5468778,Seed,2024-03-20,,,,Daato,https://www.crunchbase.com/organization/daato,"Berlin, Berlin, Germany, Europe",Daato is a holistic ESG management platform for enterprises of all sizes.,https://www.daato.net,Seed,2,5000000,EUR,5468778,Yes,Seed,3
Pre Seed Round - NaroIQ,https://www.crunchbase.com/funding_round/naro-9ec5-pre-seed--8a8beeca,"Asset Management, Financial Services, FinTech","Discovery Ventures, La Famiglia","Angel Invest, Discovery Ventures, La Famiglia, Robin Capital, Sequoia Capital",2700000,EUR,2929560,Pre-Seed,2024-02-26,,,,NaroIQ,https://www.crunchbase.com/organization/naro-9ec5,"Cologne, Nordrhein-Westfalen, Germany, Europe","We build fund infrastructure that enables companies to build their own ETFs, MMFs and funds, without any operational and regulatory burden.",https://www.naroiq.com/,Seed,1,2700000,EUR,2929560,Yes,Seed,5
Pre Seed Round - Pacifico Biolabs,https://www.crunchbase.com/funding_round/pacifico-biolabs-pre-seed--9eae5f87,"Biotechnology, Food Processing, Product Research","FoodLabs, Simon Capital","Exceptional Ventures, FoodLabs, Simon Capital, Sprout & About Ventures",3300000,USD,3300000,Pre-Seed,2024-02-16,,,,Pacifico Biolabs,https://www.crunchbase.com/organization/pacifico-biolabs,"Berlin, Berlin, Germany, Europe","Pacifico Biolabs offers fermentation biotechnology for development, production and distribution of sustainable and food alternatives.",https://www.pacificobiolabs.com/,Seed,2,3300000,USD,3300000,Yes,Seed,4
Seed Round - BlueLayer,https://www.crunchbase.com/funding_round/bluelayer-seed--133e41ad,Software,Point Nine,Point Nine,5600000,USD,5600000,Seed,2024-01-30,,,,BlueLayer,https://www.crunchbase.com/organization/bluelayer,"Berlin, Berlin, Germany, Europe",BlueLayer focuses on building software stacks for project developers producing carbon credits.,https://bluelayer.io,Seed,2,5600000,USD,5600000,Yes,Seed,1
Seed Round - Pluto.markets,https://www.crunchbase.com/funding_round/pluto-markets-seed--88a6cc90,"Apps, Financial Services, FinTech, Trading Platform, Wealth Management",Magnetic Capital,"Khalid Zitouni, Magnetic Capital, Nordic Makers, Y Combinator",2600000,USD,2600000,Seed,2024-02-07,,,,Pluto.markets,https://www.crunchbase.com/organization/pluto-markets,"Copenhagen, Hovedstaden, Denmark, Europe",Next-Gen Investing for 100m Underserved Europeans,https://pluto.markets/,Seed,3,4400000,USD,4400000,Yes,Seed,4
Pre Seed Round - Subsets,https://www.crunchbase.com/funding_round/subsets-pre-seed--9e47a9e5,"Artificial Intelligence (AI), CRM, SaaS, Software","Upfin, Y Combinator","Cuesta Labs, Phillip Chambers, Sandhill Markets, Upfin, Y Combinator",1650000,USD,1650000,Pre-Seed,2024-02-27,,,,Subsets,https://www.crunchbase.com/organization/subsets,"Copenhagen, Hovedstaden, Denmark, Europe",Subsets is an artificial intelligence company that offers AI-driven retention automation for subscription media.,https://www.subsets.com,Seed,1,1650000,USD,1650000,Yes,Seed,5
Pre Seed Round - rhome,https://www.crunchbase.com/funding_round/rhome-pre-seed--03a3c133,"Employment, Human Resources, Legal Tech, SaaS, Software, Travel",,Haufe Group Ventures,,,,Pre-Seed,2023-10-01,,,,rhome,https://www.crunchbase.com/organization/rhome,"Stuttgart, Baden-Wurttemberg, Germany, Europe",rhome is a SaaS solution that enables instantly analyses and mitigates legal and compliance risks for employees working abroad.,https://www.rhome.world,Seed,2,,,,Yes,Seed,1
Pre Seed Round - Yendou,https://www.crunchbase.com/funding_round/yendou-pre-seed--e415084e,"Clinical Trials, Information Technology, Oncology, Software",b2venture,"b2venture, Meri Beckwith",1200000,EUR,1300609,Pre-Seed,2024-02-28,,,,Yendou,https://www.crunchbase.com/organization/yendou,"Berlin, Berlin, Germany, Europe","We make it unbelievably easy, for clinical operations teams, to manage site selection activities for oncology clinical trials.",https://www.yendou.io/,Seed,1,1200000,EUR,1300609,Yes,Seed,2
Seed Round - Reel Energy,https://www.crunchbase.com/funding_round/reel-energy-seed--fdc924e7,Renewable Energy,Transition,"Christian Bach, Daniel Nathan, The Footprint Firm, Transition, UVC Partners",5000000,EUR,5439217,Seed,2024-01-22,,,,Reel Energy,https://www.crunchbase.com/organization/reel-energy,"Copenhagen, Hovedstaden, Denmark, Europe",Reel empowers all companies to procure renewable electricity that makes a real difference for the climate.,https://www.reel.energy/en/,Seed,2,7300000,EUR,7837909,Yes,Seed,5
Seed Round - NOBON,https://www.crunchbase.com/funding_round/nobon-seed--5a6db543,"Blockchain, Credit, Finance, Financial Services, Information Technology, Marketplace",,,,,,Seed,2024-02-09,,,,NOBON,https://www.crunchbase.com/organization/nobon,"Stockholm, Stockholms Lan, Sweden, Europe",NOBON is a carbon finance platform that provides carbon project credit solutions and financial services.,https://www.nobon.app,Seed,1,,,,Yes,Seed,
